county,office,district,party,candidate,votes
Warwick,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,21773
Warwick,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,16843
West Greenwich,President,,,Total,3374
West Greenwich,President,,REP,Donald J. Trump,1953
West Greenwich,President,,DEM,Hillary Clinton,1159
West Greenwich,President,,Lib,Gary Johnson,150
West Greenwich,President,,NON,WRITE-IN,64
West Greenwich,President,,Grn,Jill Stein,40
West Greenwich,President,,AMD,Rocky De La Fuente,8
West Greenwich,U.S. House,2,,Total,3191
West Greenwich,U.S. House,2,REP,Rhue R. Reis,1489
West Greenwich,U.S. House,2,DEM,James R. Langevin,1419
West Greenwich,U.S. House,2,Ind,Jeffrey C. Johnson,180
West Greenwich,U.S. House,2,Ind,Salvatore G. Caiozzo,98
West Greenwich,U.S. House,2,NON,WRITE-IN,5
West Greenwich,State Senate,21,,Total,1012
West Greenwich,State Senate,21,REP,Nicholas D. Kettle,655
West Greenwich,State Senate,21,DEM,Margaux S. Morisseau,356
West Greenwich,State Senate,21,NON,WRITE-IN,1
West Greenwich,State Senate,33,,Total,1443
West Greenwich,State Senate,33,DEM,Leonidas P. Raptakis,731
West Greenwich,State Senate,33,Ind,Scott R. Copley,707
West Greenwich,State Senate,33,NON,WRITE-IN,5
West Greenwich,State Senate,34,,Total,689
West Greenwich,State Senate,34,REP,Elaine J. Morgan,432
West Greenwich,State Senate,34,DEM,Catherine Cool Rumsey,257
West Greenwich,State Senate,34,NON,WRITE-IN,0
West Greenwich,State House,29,,Total,2517
West Greenwich,State House,29,REP,Sherry Roberts,1494
West Greenwich,State House,29,DEM,Lisa P. Tomasso,1019
West Greenwich,State House,29,NON,WRITE-IN,4
West Greenwich,State House,30,,Total,513
West Greenwich,State House,30,REP,Antonio Giarrusso,505
West Greenwich,State House,30,NON,WRITE-IN,8
West Greenwich,Town Council Town of West Greenwich,,,Total,10178
West Greenwich,Town Council Town of West Greenwich,,REP,Mark D. Tourgee,2188
West Greenwich,Town Council Town of West Greenwich,,REP,Robert John Andrews,2093
West Greenwich,Town Council Town of West Greenwich,,REP,Linda Rekas Sloan,1969
West Greenwich,Town Council Town of West Greenwich,,REP,Mark D. Boyer,1906
West Greenwich,Town Council Town of West Greenwich,,REP,Thomas E. Mulcahey,1902
West Greenwich,Town Council Town of West Greenwich,,NON,WRITE-IN,120
West Greenwich,School Committee Town of West Greenwich,,,Total,2579
West Greenwich,School Committee Town of West Greenwich,,REP,Lee K. Kissinger,2538
West Greenwich,School Committee Town of West Greenwich,,NON,WRITE-IN,41
West Greenwich,Town Moderator Town of West Greenwich,,,Total,2595
West Greenwich,Town Moderator Town of West Greenwich,,REP,Elaine M. Eccleston,2569
West Greenwich,Town Moderator Town of West Greenwich,,NON,WRITE-IN,26
West Greenwich,Town Sergeant Town of West Greenwich,,,Total,2575
West Greenwich,Town Sergeant Town of West Greenwich,,REP,Frank J. Vollucci,2544
West Greenwich,Town Sergeant Town of West Greenwich,,NON,WRITE-IN,31
West Greenwich,1. STATE CONSTITUTIONAL APPROVAL,,,Total,3236
West Greenwich,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,1674
West Greenwich,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,1562
West Greenwich,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,3140
West Greenwich,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,2371
West Greenwich,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,769
West Greenwich,"3. VETERANS HOME BONDS - $27,000,000",,,Total,3249
West Greenwich,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,2574
West Greenwich,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,675
West Greenwich,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,3211
West Greenwich,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,1634
West Greenwich,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,1577
West Greenwich,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,3172
West Greenwich,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,1830
West Greenwich,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,1342
West Greenwich,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,3208
West Greenwich,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,1902
West Greenwich,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,1306
West Greenwich,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,3193
West Greenwich,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,1888
West Greenwich,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,1305
West Warwick,President,,,Total,12036
West Warwick,President,,REP,Donald J. Trump,5724
West Warwick,President,,DEM,Hillary Clinton,5540
West Warwick,President,,Lib,Gary Johnson,375
West Warwick,President,,NON,WRITE-IN,226
West Warwick,President,,Grn,Jill Stein,154
West Warwick,President,,AMD,Rocky De La Fuente,17
West Warwick,U.S. House,2,,Total,11427
West Warwick,U.S. House,2,DEM,James R. Langevin,6623
West Warwick,U.S. House,2,REP,Rhue R. Reis,3434
West Warwick,U.S. House,2,Ind,Jeffrey C. Johnson,737
West Warwick,U.S. House,2,Ind,Salvatore G. Caiozzo,610
West Warwick,U.S. House,2,NON,WRITE-IN,23
West Warwick,State Senate,9,,Total,8594
West Warwick,State Senate,9,DEM,Adam J. Satchell,8241
West Warwick,State Senate,9,NON,WRITE-IN,353
West Warwick,State Senate,27,,Total,663
West Warwick,State Senate,27,DEM,Hanna M. Gallo,391
West Warwick,State Senate,27,REP,Jonathan J. Keith,271
West Warwick,State Senate,27,NON,WRITE-IN,1
West Warwick,State House,25,,Total,2643
West Warwick,State House,25,DEM,Jared R. Nunes,2541
West Warwick,State House,25,NON,WRITE-IN,102
West Warwick,State House,26,,Total,3525
West Warwick,State House,26,REP,Patricia L. Morgan,1945
West Warwick,State House,26,DEM,Anthony J. Paolino,1236
West Warwick,State House,26,Ind,Vincent Marzullo,338
West Warwick,State House,26,NON,WRITE-IN,6
West Warwick,State House,27,,Total,4625
West Warwick,State House,27,DEM,Patricia A. Serpa,2615
West Warwick,State House,27,Ind,Mark E. Bourget,1995
West Warwick,State House,27,NON,WRITE-IN,15
West Warwick,Town Council West Warwick Ward 1,,,Total,2730
West Warwick,Town Council West Warwick Ward 1,,Ind,"Angelo A. Padula, Jr.",1436
West Warwick,Town Council West Warwick Ward 1,,DEM,William H. Stranahan,1274
West Warwick,Town Council West Warwick Ward 1,,NON,WRITE-IN,20
West Warwick,Town Council West Warwick Ward 2,,,Total,1751
West Warwick,Town Council West Warwick Ward 2,,DEM,"David Gosselin, Jr.",1209
West Warwick,Town Council West Warwick Ward 2,,Ind,James R. Lopes,273
West Warwick,Town Council West Warwick Ward 2,,Ind,"Mark Stephen Townsend, II",255
West Warwick,Town Council West Warwick Ward 2,,NON,WRITE-IN,14
West Warwick,Town Council West Warwick Ward 3,,,Total,1647
West Warwick,Town Council West Warwick Ward 3,,Ind,Jason K. Messier,823
West Warwick,Town Council West Warwick Ward 3,,DEM,Edward A. Giroux,818
West Warwick,Town Council West Warwick Ward 3,,NON,WRITE-IN,6
West Warwick,Town Council West Warwick Ward 4,,,Total,2268
West Warwick,Town Council West Warwick Ward 4,,Ind,"Jason Edward Licciardi, Sr.",1180
West Warwick,Town Council West Warwick Ward 4,,DEM,David M. Kenahan,1078
West Warwick,Town Council West Warwick Ward 4,,NON,WRITE-IN,10
West Warwick,Town Council West Warwick Ward 5,,,Total,2780
West Warwick,Town Council West Warwick Ward 5,,DEM,John F. D&#39;Amico,1559
West Warwick,Town Council West Warwick Ward 5,,Ind,Richard A. Banks,1212
West Warwick,Town Council West Warwick Ward 5,,NON,WRITE-IN,9
West Warwick,School Committee West Warwick Ward 4,,,Total,2243
West Warwick,School Committee West Warwick Ward 4,,DEM,Susan M. St. Amand,1451
West Warwick,School Committee West Warwick Ward 4,,REP,Domenic J. Mattia,785
West Warwick,School Committee West Warwick Ward 4,,NON,WRITE-IN,7
West Warwick,School Committee West Warwick Ward 5,,,Total,2331
West Warwick,School Committee West Warwick Ward 5,,DEM,Stephen H. Lawton,2254
West Warwick,School Committee West Warwick Ward 5,,NON,WRITE-IN,77
West Warwick,1. STATE CONSTITUTIONAL APPROVAL,,,Total,11185
West Warwick,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,6477
West Warwick,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,4708
West Warwick,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,10845
West Warwick,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,7991
West Warwick,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,2854
West Warwick,"3. VETERANS HOME BONDS - $27,000,000",,,Total,11231
West Warwick,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,9413
West Warwick,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,1818
West Warwick,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,11028
West Warwick,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,5955
West Warwick,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,5073
West Warwick,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,10909
West Warwick,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,6846
West Warwick,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,4063
West Warwick,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,10935
West Warwick,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,6727
West Warwick,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,4208
West Warwick,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,11022
West Warwick,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,6137
West Warwick,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,4885
Westerly,President,,,Total,11146
Westerly,President,,DEM,Hillary Clinton,5291
Westerly,President,,REP,Donald J. Trump,5031
Westerly,President,,Lib,Gary Johnson,348
Westerly,President,,NON,WRITE-IN,320
Westerly,President,,Grn,Jill Stein,144
Westerly,President,,AMD,Rocky De La Fuente,12
Westerly,U.S. House,2,,Total,10197
Westerly,U.S. House,2,DEM,James R. Langevin,5957
Westerly,U.S. House,2,REP,Rhue R. Reis,3160
Westerly,U.S. House,2,Ind,Jeffrey C. Johnson,650
Westerly,U.S. House,2,Ind,Salvatore G. Caiozzo,415
Westerly,U.S. House,2,NON,WRITE-IN,15
Westerly,State Senate,38,,Total,8991
Westerly,State Senate,38,REP,Dennis L. Algiere,8820
Westerly,State Senate,38,NON,WRITE-IN,171
Westerly,State House,36,,Total,609
Westerly,State House,36,Ind,Blake A. Filippi,599
Westerly,State House,36,NON,WRITE-IN,10
Westerly,State House,37,,Total,5586
Westerly,State House,37,DEM,Samuel A. Azzinaro,5449
Westerly,State House,37,NON,WRITE-IN,137
Westerly,State House,38,,Total,2651
Westerly,State House,38,DEM,Brian Patrick Kennedy,1563
Westerly,State House,38,Ind,Michael James Geary,1081
Westerly,State House,38,NON,WRITE-IN,7
Westerly,Town Council Town of Westerly,,,Total,48930
Westerly,Town Council Town of Westerly,,Ind,James V. Silvestri,6745
Westerly,Town Council Town of Westerly,,REP,Jean L. Gagnier,5807
Westerly,Town Council Town of Westerly,,Ind,William J. Aiello,5537
Westerly,Town Council Town of Westerly,,DEM,Edward P. Morrone,5319
Westerly,Town Council Town of Westerly,,DEM,"John P. Carson, Sr.",5243
Westerly,Town Council Town of Westerly,,REP,Philip M. Overton,5195
Westerly,Town Council Town of Westerly,,Ind,Mario P. Celico,5124
Westerly,Town Council Town of Westerly,,Ind,Susan T. Champouillon,4975
Westerly,Town Council Town of Westerly,,DEM,Michael W. Ober,4740
Westerly,Town Council Town of Westerly,,NON,WRITE-IN,245
Westerly,School Committee Town of Westerly,,,Total,24179
Westerly,School Committee Town of Westerly,,REP,Christine M. Misto,6543
Westerly,School Committee Town of Westerly,,DEM,Diane Chiaradio Bowdy,6106
Westerly,School Committee Town of Westerly,,Ind,Christine A. Piezzo,5860
Westerly,School Committee Town of Westerly,,DEM,Rebecca L. Greene,5502
Westerly,School Committee Town of Westerly,,NON,WRITE-IN,168
Westerly,1. STATE CONSTITUTIONAL APPROVAL,,,Total,10341
Westerly,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,5600
Westerly,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,4741
Westerly,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,9792
Westerly,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,7547
Westerly,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,2245
Westerly,"3. VETERANS HOME BONDS - $27,000,000",,,Total,10280
Westerly,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,8750
Westerly,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,1530
Westerly,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,10080
Westerly,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,5912
Westerly,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,4168
Westerly,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,9866
Westerly,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,5842
Westerly,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,4024
Westerly,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,10010
Westerly,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,6212
Westerly,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,3798
Westerly,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,9899
Westerly,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,5407
Westerly,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,4492
Westerly,8. AUTHORIZING ISSUANCE OF BONDS AND NOTES,,,Total,10208
Westerly,8. AUTHORIZING ISSUANCE OF BONDS AND NOTES,,NON,Reject,5354
Westerly,8. AUTHORIZING ISSUANCE OF BONDS AND NOTES,,NON,Approve,4854
Westerly,9.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9869
Westerly,9.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,5929
Westerly,9.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,3940
Westerly,10.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9872
Westerly,10.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7063
Westerly,10.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2809
Westerly,11.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9790
Westerly,11.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7550
Westerly,11.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2240
Westerly,12.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9810
Westerly,12.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7160
Westerly,12.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2650
Westerly,13.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9612
Westerly,13.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7085
Westerly,13.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2527
Westerly,14.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9557
Westerly,14.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7338
Westerly,14.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2219
Westerly,15.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9528
Westerly,15.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,6959
Westerly,15.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2569
Westerly,16.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9584
Westerly,16.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7854
Westerly,16.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,1730
Westerly,17.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9467
Westerly,17.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,6884
Westerly,17.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2583
Westerly,18.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9443
Westerly,18.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,5770
Westerly,18.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,3673
Westerly,19.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9478
Westerly,19.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,5087
Westerly,19.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,4391
Westerly,20.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9640
Westerly,20.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7776
Westerly,20.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,1864
Westerly,21.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9488
Westerly,21.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,4850
Westerly,21.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,4638
Westerly,22.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9279
Westerly,22.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,5072
Westerly,22.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,4207
Westerly,23.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9258
Westerly,23.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,5132
Westerly,23.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,4126
Westerly,24.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9505
Westerly,24.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,5530
Westerly,24.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,3975
Westerly,25.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9212
Westerly,25.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,5672
Westerly,25.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,3540
Westerly,26.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9258
Westerly,26.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,4982
Westerly,26.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,4276
Westerly,27.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9231
Westerly,27.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,6727
Westerly,27.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2504
Westerly,28.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9364
Westerly,28.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7261
Westerly,28.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2103
Westerly,29.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9319
Westerly,29.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,6874
Westerly,29.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2445
Westerly,30.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9265
Westerly,30.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,5279
Westerly,30.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,3986
Westerly,31.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9352
Westerly,31.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,4881
Westerly,31.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,4471
Westerly,32.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9360
Westerly,32.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,5768
Westerly,32.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,3592
Westerly,33.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9331
Westerly,33.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,6222
Westerly,33.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,3109
Westerly,34.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9329
Westerly,34.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7798
Westerly,34.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,1531
Westerly,35.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9146
Westerly,35.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,6783
Westerly,35.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2363
Westerly,36.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9327
Westerly,36.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7498
Westerly,36.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,1829
Westerly,37.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9028
Westerly,37.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,6518
Westerly,37.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2510
Westerly,38.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9078
Westerly,38.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,5605
Westerly,38.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,3473
Westerly,39.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9086
Westerly,39.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,6111
Westerly,39.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,2975
Westerly,40.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9101
Westerly,40.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,5270
Westerly,40.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,3831
Westerly,41.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9184
Westerly,41.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,7281
Westerly,41.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,1903
Westerly,42.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,,Total,9355
Westerly,42.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Approve,8008
Westerly,42.  AMENDMENT TO WESTERLY HOME RULE CHARTER,,NON,Reject,1347
Woonsocket,President,,,Total,12691
Woonsocket,President,,DEM,Hillary Clinton,6346
Woonsocket,President,,REP,Donald J. Trump,5442
