county,precinct,office,district,party,candidate,votes
Providence,Cumberland 0812,Statewide Delegate,,Republican,"Gerald P. Zarrella, Sr. (Trump)",85
Providence,Cumberland 0812,Statewide Delegate,,Republican,Susan Applegate-Lockridge (Trump),29
Providence,Cumberland 0812,Statewide Delegate,,Republican,Donna M. Marsland (Trump),32
Providence,Cumberland 0812,Statewide Delegate,,Republican,Marilyn Cocozza Trillo (Trump),90
Providence,Cumberland 0812,Statewide Delegate,,Republican,Patrick M. Mannix (Trump),46
Providence,Cumberland 0812,Statewide Delegate,,Republican,Frank R. Palin (Trump),107
Providence,Cumberland 0812,Statewide Delegate,,Republican,Emily L. Kus (Cruz),39
Providence,Cumberland 0812,Statewide Delegate,,Republican,"Robert D. Sullivan, III (Cruz)",43
Providence,Cumberland 0812,Statewide Delegate,,Republican,Russell C. Hryzan (Cruz),39
Providence,Cumberland 0812,Statewide Delegate,,Republican,Karina E. Rapoza (Cruz),47
Providence,Cumberland 0812,Statewide Delegate,,Republican,Mark Smiley (Cruz),49
Providence,Cumberland 0812,Statewide Delegate,,Republican,Ernest A. Greco (Cruz),48
Providence,Cumberland 0812,Statewide Delegate,,Republican,Gina M. Catalano (Cruz),42
Providence,Cumberland 0812,Statewide Delegate,,Republican,Darlene E. Dame (Cruz),41
Providence,Cumberland 0812,Statewide Delegate,,Republican,Lester R. Olson (Cruz),38
Providence,Cumberland 0812,Statewide Delegate,,Republican,John I. Donovan (Cruz),37
Providence,Cumberland 0812,Statewide Delegate,,Republican,John J. Evers (Cruz),27
Providence,Cumberland 0812,Statewide Delegate,,Republican,Grant A. Van Eck (Cruz),23
Providence,Cumberland 0812,Statewide Delegate,,Republican,Mary D. Fitzhugh (Cruz),33
Providence,Cumberland 0812,Statewide Delegate,,Republican,William K. White (Kasich),85
Providence,Cumberland 0812,Statewide Delegate,,Republican,Akilah J. Keita (Kasich),52
Providence,Cumberland 0812,Statewide Delegate,,Republican,Nicholas D. Kettle (Kasich),72
Providence,Cumberland 0812,Statewide Delegate,,Republican,Robert J. Durant (Kasich),63
Providence,Cumberland 0812,Statewide Delegate,,Republican,Dawson Tucker Hodgson (Kasich),78
Providence,Cumberland 0812,Statewide Delegate,,Republican,Geoffrey E. Grove (Kasich),50
Providence,Cumberland 0812,Statewide Delegate,,Republican,"Robert H. Breslin, Jr. (Kasich)",67
Providence,Cumberland 0812,Statewide Delegate,,Republican,"Caswell Cooke, Jr. (Kasich)",54
Providence,Cumberland 0812,Statewide Delegate,,Republican,Christine M. Misto (Kasich),66
Providence,Cumberland 0812,Statewide Delegate,,Republican,John R. Gowell (Kasich),39
Providence,Cumberland 0812,Statewide Delegate,,Republican,Edward F. Hanley (Kasich),44
Providence,Cumberland 0812,Statewide Delegate,,Republican,Daniel S. Harrop (Kasich),44
Providence,Cumberland 0812,Statewide Delegate,,Republican,Robert J. Ferri (Kasich),39
Providence,Cumberland 0812,Statewide Delegate,,Republican,Paul L. Dion (Kasich),38
Providence,Cumberland 0812,Statewide Delegate,,Republican,Tina M. Walker (Kasich),52
Providence,Cumberland 0812,Statewide Delegate,,Republican,Meg Niemann Durant (Kasich),36
Providence,Cumberland 0812,Statewide Delegate,,Republican,James E. Walker (Kasich),42
Providence,Cumberland 0812,Statewide Delegate,,Republican,"William K. Wray, Sr. (Rubio)",2
Providence,Cumberland 0812,Statewide Delegate,,Republican,Martha L. Wallick (Rubio),4
Providence,Cumberland 0812,Statewide Delegate,,Republican,Thomas E. Rogers (Rubio),4
Providence,Cumberland 0812,Statewide Delegate,,Republican,Marion E. O'Brien (Rubio),9
Providence,Cumberland 0812,Statewide Delegate,,Republican,Sandra E. Morse (Rubio),6
Providence,Cumberland 0812,Statewide Delegate,,Republican,Allan W. Fung (Rubio),7
Providence,Cumberland 0812,Statewide Delegate,,Republican,Matthew Louis Fabisch (Rubio),3
Providence,Cumberland 0812,Statewide Delegate,,Republican,Alfred J. Passarelli (Rubio),0
Providence,Cumberland 0812,Statewide Delegate,,Republican,Kirk S. Jordan (Rubio),2
Providence,Cumberland 0812,Statewide Delegate,,Republican,Carlos E. Lopez (Rubio),3
Providence,Cumberland 0812,Statewide Delegate,,Republican,Susan F. Lancellotta (Rubio),0
Providence,Cumberland 0812,Statewide Delegate,,Republican,Jason R. Masterson (Rubio),2
Providence,Cumberland 0812,Statewide Delegate,,Republican,Robert A. Nardolillo (Rubio),1
Providence,Cumberland 0812,Statewide Delegate,,Republican,Patrick M. McCarthy (Rubio),1
Providence,Cumberland 0812,Statewide Delegate,,Republican,David R. Kanig (Rubio),0
Providence,Cumberland 0812,Statewide Delegate,,Republican,Marco Capaldi (Rubio),1
Providence,Cumberland 0812,Statewide Delegate,,Republican,Patrick Sweeney (Rubio),4
Providence,Cumberland 0812,Statewide Delegate,,Republican,Gary S. Sasse (Rubio),5
Providence,Cumberland 0812,Statewide Delegate,,Republican,"Francis T. Maher, Jr. (Rubio)",1
Providence,Cumberland 0812,Statewide Delegate,,Republican,Paula A. Smith (Rubio),2
Providence,Cumberland 0812,Statewide Delegate,,Republican,Giovanni Feroce (Rubio),2
Providence,Cumberland 0812,Statewide Delegate,,Republican,Daniel Patrick Reilly (Rubio),3
Providence,Cumberland 0812,Statewide Delegate,,Republican,Scott B. Klimaj (Rubio),0
Providence,Cumberland 0812,Statewide Delegate,,Republican,Stephen A. Mello (Rubio),2
Providence,Cumberland 0812,Statewide Delegate,,Republican,Hasan Alsawaf (Rubio),1
Providence,Cumberland 0812,Statewide Delegate,,Republican,Luis A. Vargas (Rubio),2
Providence,Cumberland 0812,Statewide Delegate,,Republican,Anthony W. Lancellotta (Rubio),0
Providence,Cumberland 0812,Statewide Delegate,,Republican,Michael W. Favicchio (Rubio),0
Providence,Cumberland 0812,Statewide Delegate,,Republican,Randall A. Jackvony (Rubio),3
Providence,Cumberland 0812,Statewide Delegate,,Republican,William M. Brennen (Rubio),2
Providence,Cumberland 0812,Statewide Delegate,,Republican,Jerome L. Missel (Rubio),0
Providence,Cumberland 0812,Statewide Delegate,,Republican,Margaret B. Rogers (Rubio),4
Providence,Cumberland 0812,Statewide Delegate,,Republican,Christopher W. Stanley (Rubio),1
Providence,Cumberland 0812,Statewide Delegate,,Republican,Elliot Caldwell (Uncommitted),20
Providence,Cumberland 0812,Statewide Delegate,,Republican,Overvotes,250
Providence,Cumberland 0812,Statewide Delegate,,Republican,Undervotes,1783
Providence,East Providence 1004,President,,Democratic,Mark Stewart,6
Providence,East Providence 1004,President,,Democratic,Bernie Sanders,826
Providence,East Providence 1004,President,,Democratic,Uncommitted,20
Providence,East Providence 1004,President,,Democratic,"Roque ""Rocky""  De La Fuente",3
Providence,East Providence 1004,President,,Democratic,Hillary Clinton,780
Providence,East Providence 1004,President,,Democratic,Overvotes,2
Providence,East Providence 1004,President,,Democratic,Undervotes,19
Providence,East Providence 1004,Delegate for Sanders,1,Democratic,Roland C. Gauvin,665
Providence,East Providence 1004,Delegate for Sanders,1,Democratic,Walter M. Conklin,663
Providence,East Providence 1004,Delegate for Sanders,1,Democratic,Hilary G. Stookey,642
Providence,East Providence 1004,Delegate for Sanders,1,Democratic,Robert K. Goldman,649
Providence,East Providence 1004,Delegate for Sanders,1,Democratic,Jesse D. Crichton,628
Providence,East Providence 1004,Delegate for Sanders,1,Democratic,Linda L. Ujifusa,632
Providence,East Providence 1004,Delegate for Sanders,1,Democratic,Amanda Montgomery,656
Providence,East Providence 1004,Delegate for Sanders,1,Democratic,Laura Perez,651
Providence,East Providence 1004,Delegate for Sanders,1,Democratic,Overvotes,0
Providence,East Providence 1004,Delegate for Sanders,1,Democratic,Undervotes,1454
Providence,East Providence 1004,Delegate for Uncommitted,1,Democratic,Emalee Ann Lally,7
Providence,East Providence 1004,Delegate for Uncommitted,1,Democratic,J. Mark Ryan,9
Providence,East Providence 1004,Delegate for Uncommitted,1,Democratic,Caitlin E. Howle,7
Providence,East Providence 1004,Delegate for Uncommitted,1,Democratic,Beth F. Adamo,9
Providence,East Providence 1004,Delegate for Uncommitted,1,Democratic,Overvotes,0
Providence,East Providence 1004,Delegate for Uncommitted,1,Democratic,Undervotes,128
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Brett P. Smiley,361
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Kate G. Weymouth,302
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Deborah L. Ruggiero,385
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Myrth York,481
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Andrew W. Moore,201
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Sue Eckert Sawoski,232
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,"Joseph Robert Paolino, III",396
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,H. Claiborne Pell,501
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,June S. Speakman,217
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Joan Panichas Milas,188
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Jacqueline Marie Paolino,376
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Colleen A. Callahan,308
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,"Frederick W. Hoppe, JR.",124
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Overvotes,64
Providence,East Providence 1004,Delegate for Clinton,1,Democratic,Undervotes,2176
Providence,East Providence 1004,President,,Republican,Donald J. Trump,383
Providence,East Providence 1004,President,,Republican,Ted Cruz,66
Providence,East Providence 1004,President,,Republican,John R. Kasich,171
Providence,East Providence 1004,President,,Republican,Marco Rubio,4
Providence,East Providence 1004,President,,Republican,Uncommitted,2
Providence,East Providence 1004,President,,Republican,Overvotes,0
Providence,East Providence 1004,President,,Republican,Undervotes,6
Providence,East Providence 1004,Congressional Delegate,1,Republican,Edward J. O'Neill (Trump),364
Providence,East Providence 1004,Congressional Delegate,1,Republican,Giovanni D. Cicione (Cruz),70
Providence,East Providence 1004,Congressional Delegate,1,Republican,Eileen M. Olson  (Cruz),56
Providence,East Providence 1004,Congressional Delegate,1,Republican,Thomas M. Dickinson (Kasich),188
Providence,East Providence 1004,Congressional Delegate,1,Republican,Chad R. Mollica (Kasich),162
Providence,East Providence 1004,Congressional Delegate,1,Republican,"John A. Pagliarni, Jr. (Rubio)",27
Providence,East Providence 1004,Congressional Delegate,1,Republican,Lisa L. Bell (Rubio),18
Providence,East Providence 1004,Congressional Delegate,1,Republican,David B. Talan (Rubio),11
Providence,East Providence 1004,Congressional Delegate,1,Republican,Anthony G. Spiratos (Uncommitted),65
Providence,East Providence 1004,Congressional Delegate,1,Republican,Overvotes,0
Providence,East Providence 1004,Congressional Delegate,1,Republican,Undervotes,947
Providence,East Providence 1004,Statewide Delegate,,Republican,"Edward J. Doura, Jr. (Trump)",151
Providence,East Providence 1004,Statewide Delegate,,Republican,Kathleen S. Odell (Trump),142
Providence,East Providence 1004,Statewide Delegate,,Republican,Lacey McGreevy (Trump),119
Providence,East Providence 1004,Statewide Delegate,,Republican,Frank W. LaFazia (Trump),132
Providence,East Providence 1004,Statewide Delegate,,Republican,Debra Zarrella (Trump),157
Providence,East Providence 1004,Statewide Delegate,,Republican,Rebecca Schiff (Trump),121
Providence,East Providence 1004,Statewide Delegate,,Republican,Eileen G. Grossman (Trump),116
Providence,East Providence 1004,Statewide Delegate,,Republican,Andrew G. Webb (Trump),122
Providence,East Providence 1004,Statewide Delegate,,Republican,Susan Iannitelli (Trump),125
Providence,East Providence 1004,Statewide Delegate,,Republican,Stacia Huyler (Trump),76
Providence,East Providence 1004,Statewide Delegate,,Republican,"F. William Pennoyver, IV (Trump)",56
Providence,East Providence 1004,Statewide Delegate,,Republican,Doreen Marie Costa (Trump),137
Providence,East Providence 1004,Statewide Delegate,,Republican,Martha A. Stamp (Trump),89
Providence,East Providence 1004,Statewide Delegate,,Republican,Louis P. Paolino (Trump),106
Providence,East Providence 1004,Statewide Delegate,,Republican,Elizabeth Ann Leach (Trump),79
Providence,East Providence 1004,Statewide Delegate,,Republican,Armand T. Lusi (Trump),42
Providence,East Providence 1004,Statewide Delegate,,Republican,Marie E. Issa (Trump),67
Providence,East Providence 1004,Statewide Delegate,,Republican,Linda A. Steere Larson (Trump),50
Providence,East Providence 1004,Statewide Delegate,,Republican,David E. Watson (Trump),94
Providence,East Providence 1004,Statewide Delegate,,Republican,Mary E. Marcello (Trump),61
Providence,East Providence 1004,Statewide Delegate,,Republican,Sean M. Todd (Trump),77
Providence,East Providence 1004,Statewide Delegate,,Republican,Erica A. Marsland (Trump),40
Providence,East Providence 1004,Statewide Delegate,,Republican,Michael J. Picillo (Trump),66
Providence,East Providence 1004,Statewide Delegate,,Republican,Robert B. Bolton (Trump),73
Providence,East Providence 1004,Statewide Delegate,,Republican,"Gerald P. Zarrella, Sr. (Trump)",77
Providence,East Providence 1004,Statewide Delegate,,Republican,Susan Applegate-Lockridge (Trump),30
Providence,East Providence 1004,Statewide Delegate,,Republican,Donna M. Marsland (Trump),19
Providence,East Providence 1004,Statewide Delegate,,Republican,Marilyn Cocozza Trillo (Trump),104
Providence,East Providence 1004,Statewide Delegate,,Republican,Patrick M. Mannix (Trump),40
Providence,East Providence 1004,Statewide Delegate,,Republican,Frank R. Palin (Trump),90
Providence,East Providence 1004,Statewide Delegate,,Republican,Emily L. Kus (Cruz),38
Providence,East Providence 1004,Statewide Delegate,,Republican,"Robert D. Sullivan, III (Cruz)",40
Providence,East Providence 1004,Statewide Delegate,,Republican,Russell C. Hryzan (Cruz),30
Providence,East Providence 1004,Statewide Delegate,,Republican,Karina E. Rapoza (Cruz),38
Providence,East Providence 1004,Statewide Delegate,,Republican,Mark Smiley (Cruz),40
Providence,East Providence 1004,Statewide Delegate,,Republican,Ernest A. Greco (Cruz),32
Providence,East Providence 1004,Statewide Delegate,,Republican,Gina M. Catalano (Cruz),35
Providence,East Providence 1004,Statewide Delegate,,Republican,Darlene E. Dame (Cruz),32
Providence,East Providence 1004,Statewide Delegate,,Republican,Lester R. Olson (Cruz),26
Providence,East Providence 1004,Statewide Delegate,,Republican,John I. Donovan (Cruz),35
Providence,East Providence 1004,Statewide Delegate,,Republican,John J. Evers (Cruz),21
Providence,East Providence 1004,Statewide Delegate,,Republican,Grant A. Van Eck (Cruz),19
Providence,East Providence 1004,Statewide Delegate,,Republican,Mary D. Fitzhugh (Cruz),21
Providence,East Providence 1004,Statewide Delegate,,Republican,William K. White (Kasich),105
Providence,East Providence 1004,Statewide Delegate,,Republican,Akilah J. Keita (Kasich),72
Providence,East Providence 1004,Statewide Delegate,,Republican,Nicholas D. Kettle (Kasich),83
Providence,East Providence 1004,Statewide Delegate,,Republican,Robert J. Durant (Kasich),73
Providence,East Providence 1004,Statewide Delegate,,Republican,Dawson Tucker Hodgson (Kasich),97
Providence,East Providence 1004,Statewide Delegate,,Republican,Geoffrey E. Grove (Kasich),69
Providence,East Providence 1004,Statewide Delegate,,Republican,"Robert H. Breslin, Jr. (Kasich)",72
Providence,East Providence 1004,Statewide Delegate,,Republican,"Caswell Cooke, Jr. (Kasich)",80
Providence,East Providence 1004,Statewide Delegate,,Republican,Christine M. Misto (Kasich),86
Providence,East Providence 1004,Statewide Delegate,,Republican,John R. Gowell (Kasich),67
Providence,East Providence 1004,Statewide Delegate,,Republican,Edward F. Hanley (Kasich),52
Providence,East Providence 1004,Statewide Delegate,,Republican,Daniel S. Harrop (Kasich),60
Providence,East Providence 1004,Statewide Delegate,,Republican,Robert J. Ferri (Kasich),42
Providence,East Providence 1004,Statewide Delegate,,Republican,Paul L. Dion (Kasich),45
Providence,East Providence 1004,Statewide Delegate,,Republican,Tina M. Walker (Kasich),61
Providence,East Providence 1004,Statewide Delegate,,Republican,Meg Niemann Durant (Kasich),54
Providence,East Providence 1004,Statewide Delegate,,Republican,James E. Walker (Kasich),59
Providence,East Providence 1004,Statewide Delegate,,Republican,"William K. Wray, Sr. (Rubio)",6
Providence,East Providence 1004,Statewide Delegate,,Republican,Martha L. Wallick (Rubio),4
Providence,East Providence 1004,Statewide Delegate,,Republican,Thomas E. Rogers (Rubio),3
Providence,East Providence 1004,Statewide Delegate,,Republican,Marion E. O'Brien (Rubio),3
Providence,East Providence 1004,Statewide Delegate,,Republican,Sandra E. Morse (Rubio),5
Providence,East Providence 1004,Statewide Delegate,,Republican,Allan W. Fung (Rubio),16
