updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,absentee_by_mail,election_day,one_stop,provisional
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Gary Johnson,,,,,LIB,CALDWELL,ONE STOP LENOIR,ocd-division/country:us/state:nc/county:caldwell/precinct:one_stop_lenoir,251,,,,,2016,0,0,251,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR35,ocd-division/country:us/state:nc/county:caldwell/precinct:pr35,305,,,,,2016,0,305,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR08,ocd-division/country:us/state:nc/county:caldwell/precinct:pr08,289,,,,,2016,0,289,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR34,ocd-division/country:us/state:nc/county:caldwell/precinct:pr34,673,,,,,2016,0,673,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR25,ocd-division/country:us/state:nc/county:caldwell/precinct:pr25,278,,,,,2016,0,278,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR22,ocd-division/country:us/state:nc/county:caldwell/precinct:pr22,492,,,,,2016,0,492,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR01,ocd-division/country:us/state:nc/county:caldwell/precinct:pr01,424,,,,,2016,0,424,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR18,ocd-division/country:us/state:nc/county:caldwell/precinct:pr18,511,,,,,2016,0,511,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR16,ocd-division/country:us/state:nc/county:caldwell/precinct:pr16,142,,,,,2016,0,142,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR14,ocd-division/country:us/state:nc/county:caldwell/precinct:pr14,346,,,,,2016,0,346,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR02,ocd-division/country:us/state:nc/county:caldwell/precinct:pr02,268,,,,,2016,0,268,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR07,ocd-division/country:us/state:nc/county:caldwell/precinct:pr07,409,,,,,2016,0,409,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR21,ocd-division/country:us/state:nc/county:caldwell/precinct:pr21,550,,,,,2016,0,550,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,ABSENTEE,ocd-division/country:us/state:nc/county:caldwell/precinct:absentee,679,,,,,2016,679,0,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,ONE STOP LENOIR,ocd-division/country:us/state:nc/county:caldwell/precinct:one_stop_lenoir,10058,,,,,2016,0,0,10058,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,ONE STOP GRANITE FALLS,ocd-division/country:us/state:nc/county:caldwell/precinct:one_stop_granite_falls,7888,,,,,2016,0,0,7888,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR17,ocd-division/country:us/state:nc/county:caldwell/precinct:pr17,210,,,,,2016,0,210,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR31,ocd-division/country:us/state:nc/county:caldwell/precinct:pr31,171,,,,,2016,0,171,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR30,ocd-division/country:us/state:nc/county:caldwell/precinct:pr30,225,,,,,2016,0,225,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR33,ocd-division/country:us/state:nc/county:caldwell/precinct:pr33,728,,,,,2016,0,728,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR32,ocd-division/country:us/state:nc/county:caldwell/precinct:pr32,613,,,,,2016,0,613,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR29,ocd-division/country:us/state:nc/county:caldwell/precinct:pr29,317,,,,,2016,0,317,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR24,ocd-division/country:us/state:nc/county:caldwell/precinct:pr24,229,,,,,2016,0,229,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,CALDWELL,PR13,ocd-division/country:us/state:nc/county:caldwell/precinct:pr13,694,,,,,2016,0,694,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,38.2,ocd-division/country:us/state:nc/county:buncombe/precinct:38.2,275,,,,,2016,31,242,0,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,45.1,ocd-division/country:us/state:nc/county:buncombe/precinct:45.1,397,,,,,2016,52,340,0,5
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,39.3,ocd-division/country:us/state:nc/county:buncombe/precinct:39.3,250,,,,,2016,28,218,0,4
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,48.1,ocd-division/country:us/state:nc/county:buncombe/precinct:48.1,412,,,,,2016,55,353,0,4
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,49.1,ocd-division/country:us/state:nc/county:buncombe/precinct:49.1,575,,,,,2016,48,513,0,14
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,20.1,ocd-division/country:us/state:nc/county:buncombe/precinct:20.1,40,,,,,2016,4,35,0,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,33.3,ocd-division/country:us/state:nc/county:buncombe/precinct:33.3,215,,,,,2016,19,192,0,4
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,13.1,ocd-division/country:us/state:nc/county:buncombe/precinct:13.1,83,,,,,2016,9,73,0,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,OS SBBL,ocd-division/country:us/state:nc/county:buncombe/precinct:os_sbbl,3165,,,,,2016,0,0,3165,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,OS UNCA,ocd-division/country:us/state:nc/county:buncombe/precinct:os_unca,352,,,,,2016,0,0,352,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,62.1,ocd-division/country:us/state:nc/county:buncombe/precinct:62.1,290,,,,,2016,61,227,0,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,4.1,ocd-division/country:us/state:nc/county:buncombe/precinct:4.1,79,,,,,2016,8,71,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,14.3,ocd-division/country:us/state:nc/county:buncombe/precinct:14.3,102,,,,,2016,8,93,0,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,22.2,ocd-division/country:us/state:nc/county:buncombe/precinct:22.2,140,,,,,2016,19,121,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,47.1,ocd-division/country:us/state:nc/county:buncombe/precinct:47.1,697,,,,,2016,43,643,0,11
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,21.1,ocd-division/country:us/state:nc/county:buncombe/precinct:21.1,230,,,,,2016,39,190,0,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,11.1,ocd-division/country:us/state:nc/county:buncombe/precinct:11.1,32,,,,,2016,0,31,0,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,37.1,ocd-division/country:us/state:nc/county:buncombe/precinct:37.1,282,,,,,2016,13,268,0,1
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,34.1,ocd-division/country:us/state:nc/county:buncombe/precinct:34.1,129,,,,,2016,16,110,0,3
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,52.1,ocd-division/country:us/state:nc/county:buncombe/precinct:52.1,424,,,,,2016,46,366,0,12
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,43.2,ocd-division/country:us/state:nc/county:buncombe/precinct:43.2,213,,,,,2016,5,202,0,6
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,8.2,ocd-division/country:us/state:nc/county:buncombe/precinct:8.2,142,,,,,2016,22,115,0,5
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,71.1,ocd-division/country:us/state:nc/county:buncombe/precinct:71.1,376,,,,,2016,33,339,0,4
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,OS ABTC,ocd-division/country:us/state:nc/county:buncombe/precinct:os_abtc,248,,,,,2016,0,0,248,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,OS MORC,ocd-division/country:us/state:nc/county:buncombe/precinct:os_morc,685,,,,,2016,0,0,685,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,7.1,ocd-division/country:us/state:nc/county:buncombe/precinct:7.1,88,,,,,2016,10,78,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,38.3,ocd-division/country:us/state:nc/county:buncombe/precinct:38.3,393,,,,,2016,44,345,0,4
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,36.1,ocd-division/country:us/state:nc/county:buncombe/precinct:36.1,230,,,,,2016,33,195,0,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,44.1,ocd-division/country:us/state:nc/county:buncombe/precinct:44.1,401,,,,,2016,64,332,0,5
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,25.1,ocd-division/country:us/state:nc/county:buncombe/precinct:25.1,222,,,,,2016,18,198,0,6
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,65.1,ocd-division/country:us/state:nc/county:buncombe/precinct:65.1,245,,,,,2016,40,203,0,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,64.1,ocd-division/country:us/state:nc/county:buncombe/precinct:64.1,274,,,,,2016,21,251,0,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,56.2,ocd-division/country:us/state:nc/county:buncombe/precinct:56.2,184,,,,,2016,17,165,0,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,OS WABL,ocd-division/country:us/state:nc/county:buncombe/precinct:os_wabl,2342,,,,,2016,0,0,2342,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,OS FVBL,ocd-division/country:us/state:nc/county:buncombe/precinct:os_fvbl,3169,,,,,2016,0,0,3169,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,30.2,ocd-division/country:us/state:nc/county:buncombe/precinct:30.2,258,,,,,2016,29,226,0,3
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,19.1,ocd-division/country:us/state:nc/county:buncombe/precinct:19.1,86,,,,,2016,16,70,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,17.1,ocd-division/country:us/state:nc/county:buncombe/precinct:17.1,73,,,,,2016,11,60,0,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,58.1,ocd-division/country:us/state:nc/county:buncombe/precinct:58.1,164,,,,,2016,21,140,0,3
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,60.2,ocd-division/country:us/state:nc/county:buncombe/precinct:60.2,136,,,,,2016,11,122,0,3
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,OS BMBL,ocd-division/country:us/state:nc/county:buncombe/precinct:os_bmbl,2502,,,,,2016,0,0,2502,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,OS BTFD,ocd-division/country:us/state:nc/county:buncombe/precinct:os_btfd,1918,,,,,2016,0,0,1918,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,28.1,ocd-division/country:us/state:nc/county:buncombe/precinct:28.1,61,,,,,2016,8,51,0,2
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Donald J. Trump,,,,,REP,BUNCOMBE,8.3,ocd-division/country:us/state:nc/county:buncombe/precinct:8.3,142,,,,,2016,31,105,0,6
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,17,ocd-division/country:us/state:nc/county:watauga/precinct:17,65,,,,,2016,0,65,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,12,ocd-division/country:us/state:nc/county:watauga/precinct:12,172,,,,,2016,0,172,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,15,ocd-division/country:us/state:nc/county:watauga/precinct:15,240,,,,,2016,0,240,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,7,ocd-division/country:us/state:nc/county:watauga/precinct:7,295,,,,,2016,0,295,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,4,ocd-division/country:us/state:nc/county:watauga/precinct:4,204,,,,,2016,0,204,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,14,ocd-division/country:us/state:nc/county:watauga/precinct:14,227,,,,,2016,0,227,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,OS MEAT CAMP,ocd-division/country:us/state:nc/county:watauga/precinct:os_meat_camp,218,,,,,2016,0,0,218,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,19,ocd-division/country:us/state:nc/county:watauga/precinct:19,247,,,,,2016,0,247,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,11,ocd-division/country:us/state:nc/county:watauga/precinct:11,159,,,,,2016,0,159,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,OS WESTERN W,ocd-division/country:us/state:nc/county:watauga/precinct:os_western_w,272,,,,,2016,0,0,272,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,1,ocd-division/country:us/state:nc/county:watauga/precinct:1,46,,,,,2016,0,46,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,16,ocd-division/country:us/state:nc/county:watauga/precinct:16,11,,,,,2016,0,11,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,20,ocd-division/country:us/state:nc/county:watauga/precinct:20,65,,,,,2016,0,65,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,OS ASU,ocd-division/country:us/state:nc/county:watauga/precinct:os_asu,4074,,,,,2016,0,0,4074,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,10,ocd-division/country:us/state:nc/county:watauga/precinct:10,80,,,,,2016,0,80,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,6,ocd-division/country:us/state:nc/county:watauga/precinct:6,205,,,,,2016,0,205,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,9,ocd-division/country:us/state:nc/county:watauga/precinct:9,60,,,,,2016,0,60,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,OS BLOWING ROCK,ocd-division/country:us/state:nc/county:watauga/precinct:os_blowing_rock,448,,,,,2016,0,0,448,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,ABSENTEE MAIL,ocd-division/country:us/state:nc/county:watauga/precinct:absentee_mail,621,,,,,2016,621,0,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,3,ocd-division/country:us/state:nc/county:watauga/precinct:3,228,,,,,2016,0,228,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,OS ADMIN,ocd-division/country:us/state:nc/county:watauga/precinct:os_admin,4865,,,,,2016,0,0,4865,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,2,ocd-division/country:us/state:nc/county:watauga/precinct:2,65,,,,,2016,0,65,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,OS DEEP GAP,ocd-division/country:us/state:nc/county:watauga/precinct:os_deep_gap,247,,,,,2016,0,0,247,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,5,ocd-division/country:us/state:nc/county:watauga/precinct:5,134,,,,,2016,0,134,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,8,ocd-division/country:us/state:nc/county:watauga/precinct:8,150,,,,,2016,0,150,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,13,ocd-division/country:us/state:nc/county:watauga/precinct:13,198,,,,,2016,0,198,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Deborah K. Ross,,,,,DEM,WATAUGA,18,ocd-division/country:us/state:nc/county:watauga/precinct:18,102,,,,,2016,0,102,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Richard Burr,,,,,REP,WATAUGA,20,ocd-division/country:us/state:nc/county:watauga/precinct:20,114,,,,,2016,0,114,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Richard Burr,,,,,REP,WATAUGA,OS MEAT CAMP,ocd-division/country:us/state:nc/county:watauga/precinct:os_meat_camp,492,,,,,2016,0,0,492,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Richard Burr,,,,,REP,WATAUGA,16,ocd-division/country:us/state:nc/county:watauga/precinct:16,49,,,,,2016,0,49,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Richard Burr,,,,,REP,WATAUGA,14,ocd-division/country:us/state:nc/county:watauga/precinct:14,314,,,,,2016,0,314,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US SENATE,,Richard Burr,,,,,REP,WATAUGA,19,ocd-division/country:us/state:nc/county:watauga/precinct:19,544,,,,,2016,0,544,0,0
